id,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
74629,31a87459ff61b96aef062967d91a7aba,01336d091c57d8be1feca330c5f047bd,4,,,28/06/2017 00:00,29/06/2017 14:19
83806,b91a12855ab89905aeabaed5a0179820,0133a47b53fee66218790a8d7dcab993,3,,,03/05/2018 00:00,03/05/2018 22:07
11200,0a3cb710b3835621f7bf78d6a928f4a8,0135675503322d804abef7ec5ed4824b,5,,,31/10/2017 00:00,03/11/2017 01:12
52902,a015d06ca41cdcf47084943444fa27b9,01358622f65717728b3b2ec2cf4e8812,3,,,01/11/2017 00:00,02/11/2017 02:24
31976,de23c38fb03573b2fd75e8099d50fa06,0136390286be8a34efdc801ed150568f,5,,Recomendo ,25/07/2017 00:00,25/07/2017 15:27
13142,98e4cdb3ea9aa0ffdc9a23c6e1085654,0136bcc7370d7fdf44bd916a6dd583c6,3,,,07/06/2018 00:00,09/06/2018 03:38
65119,11add646b6f7db813519cc630785d759,01380d0df5b7dc8bd13f2266a57bd42c,5,,,22/04/2017 00:00,24/04/2017 21:33
5026,cc451beb8ef5ce647e45002b9b484390,013a98b3a668bcef05b98898177f6923,3,Recomendo,"os produtos comparados form entregues antes do prazo.
Mas o valor do frete esta muito alto.",18/08/2018 00:00,19/08/2018 00:07
80559,670c1a2b752d88344d11f642389cc007,013aa6ba5077072401773f83f1ee6408,2,,,16/08/2018 00:00,25/08/2018 11:03
19201,5e8cf40b4400760c62e1a3e99683c0c9,013b811ba81339b7634ab5231c547e6a,4,,Bom produto ,02/11/2017 00:00,03/11/2017 18:27
61737,0b5c8a5de69548f277a793e3a65fbaa9,013bc5ce14f856d31efc8bebdc3a278f,5,,,15/02/2017 00:00,17/02/2017 19:00
69146,01206bbbfcfe2d85dc0c646a8ddb73d4,013bc77d3ca5fba084a241fdcb307393,1,,"Entrei em contato com a empresa 3 vezes e nÃ£o obtive resposta em nem uma das vezes.
Uma falta de respeito com o cliente.
O prazo jÃ¡ venceu e meu produto nÃ£o chegou.",21/02/2018 00:00,21/02/2018 17:39
73183,6ee4c77d523ee4a771a9515648f0fcf7,013d92e415d1de7bf3b3b706f1b6d292,5,," Minha filha adorou o relÃ_gio,muito bonito e de Ã_tima qualidade ",21/02/2018 00:00,22/02/2018 02:33
97507,ca13795db8e305829cb406ef608d87f9,013e9c654a339d80b53513da3c1ea437,1,,"Recebi um comunicado que nÃ£o teria o produto no estoque da loja, foi feito o cancelamento e estou aguardando o estorno do valor pago ",09/07/2017 00:00,09/07/2017 13:34
826,2d2ef3021d5a4856e7774efa91ac1c6d,01405161cfdf60dd80df1f393a2796d5,3,,,21/08/2018 00:00,21/08/2018 17:27
33257,fcc8036cbc68c3a4a201572a174d1239,014176e9538672a32d2a9b73bf53a31f,4,,,20/12/2017 00:00,28/12/2017 09:58
16431,e6e8d985b47a7680bbe8733322683a9a,01422b2c3c27fa3bc464e72eaed9676b,5,,,19/04/2018 00:00,23/04/2018 11:17
9189,ac7f5de1bea97d48a4a4ba7c0edcaa53,01428962dce3b65e5433eaeb16c0f48f,5,,"Bom preÃ§o, qualidade e entrega rÃ¡pida!",01/08/2017 00:00,04/08/2017 04:04
47430,ac791c0d5046bf28183b385b303dec25,0143924743f240e1fdcd6a8918fbe147,5,,,22/07/2017 00:00,25/07/2017 22:45
87164,ba5e6d78da2b2c3f5127ab99abe93629,014405982914c2cde2796ddcf0b8703d,5,,,01/08/2017 00:00,04/08/2017 19:34
16942,43342ac2ebc87d4c1ab43b29e5e41c43,01442602b15d4127a84ca6ac1507ee2d,4,Muito bom,O relÃ_gio Ã© Ã_timo e bonito,07/08/2018 00:00,09/08/2018 16:28
12231,585ae31deac2a4bcbb0c492191ee4f0e,01443cd06ea8bce82c554a46f307459f,1,,,04/02/2018 00:00,05/02/2018 12:02
18698,7775d17dd35ceb9832b77c6d03e0900a,014872cb0c4fc7695c70484966baa65c,5,,,17/03/2018 00:00,19/03/2018 12:19
23511,8d697839be8221452e9d4f96347d0612,0148d3df00cebda592d4e5f966e300cc,1,,PRODUTO NÃƒO RECEBIDO,13/09/2017 00:00,13/09/2017 16:23
97212,e83a305c1c81d79366bb35844c94fdb9,01490a4bdacbafe6de009b317a0c8bf6,5,Excelente parceiro,Parceiro muito rÃ¡pido e eficiente. Recomendo.,22/06/2018 00:00,23/06/2018 09:43
